Cluster ID,confidence_score,original_id,first_name,last_name,gender,father
1292,,1270,Stephannie,Fster,F,Teerry
1293,,1154,Jesssica,homas,F,Anthonyy
1294,,601,Phillipp,Ferguso,M,Hoard
1295,,588,Williamm,Fulller,M,Wlter
1296,,2958,Saah,Well,F,Jeerry
1297,,2364,Robet,Kenney,M,Shaw
1298,,1655,Rby,Howelll,F,ason
1299,,1498,elen,Collns,F,Scot
1300,,1654,Jimy,Henderso,M,Jaack
1301,,1752,Sttephanie,Wheeeler,F,eorge
1302,,1780,Joh,Roggers,M,Cris
1303,,120,Louisee,Ausin,F,Waye
1304,,2761,Sttephen,Snydr,M,Bobb
1305,,2117,Mak,Hamiltoon,M,Greory
1306,,2186,Amnda,Millr,F,Seaan
1307,,2212,Amana,Haall,F,Fank
1308,,1492,isa,Freema,F,Wayyne
1309,,1367,Kren,Oliverr,F,Sawn
1310,,171,Shirleey,Wardd,F,arry
1311,,2269,EEmily,Brynt,F,Frnk
1312,,811,lbert,Buler,M,Caig
1313,,2661,arlos,Hansenn,M,Paaul
1314,,1323,Stphanie,Harrt,F,MMartin
1315,,2617,Jessse,Martn,M,JJoe
1316,,1539,Rub,ray,F,eorge
1317,,1173,Raph,Hnson,M,Aaroon
1318,,1603,Davd,Jacobbs,M,Anhony
1319,,930,Annn,Elli,F,Hrold
1320,,2541,Amannda,Mcccoy,F,Jimmyy
1321,,1874,Andreww,Chapmn,M,AAnthony
1322,,1394,randon,Wst,M,Jun
1323,,2167,Amand,Simpsn,F,Samuuel
1324,,2730,Pattricia,Wes,F,JJeffrey
1325,,1744,shley,elson,F,Bandon
1326,,1839,teve,Johnsoon,M,Hooward
1327,,879,Ernestt,Alvrez,M,Antthony
1328,,2848,Josephh,Jordaan,M,Raaymond
1329,,1229,Heenry,Fowller,M,Rand
1330,,1912,Melssa,Martinnez,F,Toodd
1331,,2956,RRobin,Stephen,F,Cllarence
1332,,621,Marrie,Daay,F,Ernet
1333,,1244,Brandonn,Garrcia,M,Daid
1334,,926,Erc,Turneer,M,Peterr
1335,,1860,Margret,orris,F,Chriis
1336,,1700,Geraald,Amstrong,M,RRandy
1337,,503,Dennnis,anks,M,oy
1338,,2642,Juliie,Porer,F,Anthoy
1339,,2333,Keiith,Bishhop,M,Robertt
1340,,480,Jessse,Butle,M,Justtin
1341,,1400,Bily,Mitchel,M,Aln
1342,,1204,Annnie,Harpper,F,Fraank
1343,,1801,Jea,Ortizz,F,Grgory
1344,,699,erry,Elllis,M,Denni
1345,,115,Danel,eters,M,Peterr
1346,,759,Patriciaa,Larrson,F,Ronld
1347,,868,Michellle,DDiaz,F,Mak
1348,,1178,Pul,Walkerr,M,Waynee
1349,,1023,Susaan,Willson,F,randon
1350,,182,Lilliann,Morggan,F,Juustin
1351,,251,Nicolee,Foser,F,Mrtin
1352,,625,Nncy,Wrren,F,Duglas
1353,,1569,GGerald,Dnn,M,Ala
1354,,371,MMartin,Castilloo,M,Chriss
1355,,831,Andreea,Richardsn,F,Crig
1356,,638,Ruuth,vans,F,Frred
1357,,2994,Jenifer,Piercce,F,Mak
1358,,1270,tephanie,Fosster,F,Tery
1359,,2354,Edwrd,JJones,M,illy
1360,,806,Louie,Jacksonn,F,Raymon
1361,,2977,Tery,Tylor,M,Jmes
1362,,2925,Nicle,Vasque,F,Mattthew
1363,,607,Ay,Wills,F,Shan
1364,,1839,Steeve,ohnson,M,HHoward
1365,,940,Richhard,Adms,M,Richaard
1366,,2531,Bran,Fisheer,M,Pul
1367,,1006,Eugee,Holes,M,CCharles
1368,,2793,ark,For,M,GGary
1369,,2725,Philp,Hwkins,M,Lous
1370,,487,PPhyllis,Dncan,F,Toddd
1371,,1940,Stevenn,Riivera,M,Haroold
1372,,2711,onald,Daaniels,M,Randyy
1373,,2154,Josseph,Muurray,M,CCharles
1374,,660,Chrristina,Edwardds,F,Keviin
1375,,1411,Jeaan,Ellioott,F,Danie
1376,,1980,Juy,Warrd,F,Jnathan
1377,,256,Brandn,Giibson,M,Jess
1378,,2230,Eveln,Chavezz,F,DDouglas
1379,,549,Matthw,Carrooll,M,Benamin
1380,,2319,Crolyn,Hoell,F,Geeorge
1381,,1187,Kareen,Hanssen,F,Parick
1382,,1494,Beverrly,Watkinns,F,Chri
1383,,1361,Loori,Youg,F,aymond
1384,,2133,Jermy,Wiliams,M,Adm
1385,,2132,Harrold,Hnter,M,Tomas
1386,,807,Gregry,Neelson,M,Artthur
1387,,1491,onnie,Wrd,F,Parick
1388,,956,Laaura,Rammirez,F,Antoio
1389,,1964,Ruuby,Thhomas,F,Hery
1390,,2616,Aliice,Buke,F,EErnest
1391,,2266,Annn,ing,F,Denniis
1392,,147,Margarret,Dy,F,JJack
1393,,1726,SSara,Barnees,F,Willlie
1394,,1075,oger,Coxx,M,Ericc
1395,,2730,Patrcia,Wst,F,Jeffre
1396,,2680,Sadra,Mrales,F,Bobbby
1397,,1186,Pauula,orrison,F,HHarold
1398,,772,Christin,Reeyes,F,Pau
1399,,627,Gaary,mith,M,Allan
1400,,801,KKaren,ice,F,Josseph
1401,,1765,Susann,uncan,F,Martn
1402,,1824,Annee,Evanss,F,Michal
1403,,340,Doorothy,Goron,F,Williee
1404,,1952,KKevin,Fieds,M,Petter
1405,,96,Angelaa,Lne,F,Charle
1406,,187,Stephannie,Roberrtson,F,artin
1407,,144,Christin,More,F,Artur
1408,,2607,Roald,Rodrigez,M,Jessse
1409,,2663,alph,Murrphy,M,Howrd
1410,,323,Dina,Portr,F,Howaard
1411,,1525,Louuise,Hlmes,F,Martinn
1412,,14,Brin,Rayy,M,Carloss
1413,,2503,Pula,Mreno,F,Eugenee
1414,,2911,anet,HHall,F,KKevin
1415,,543,Jshua,Sanchz,M,Rooy
1416,,2268,Lissa,WWelch,F,Christophr
1417,,506,Cherl,Goez,F,Albbert
1418,,555,Catherne,reeman,F,JJesse
1419,,1459,Carloss,Wallker,M,HHoward
1420,,1298,Philllip,Pyne,M,Harod
1421,,441,Kahleen,Waatkins,F,Georgge
1422,,913,Kimbberly,Carpenterr,F,Russel
1423,,2235,lan,Morgaan,M,Riichard
1424,,1569,Geralld,Dunnn,M,AAlan
1425,,789,Katthryn,Ngyen,F,artin
1426,,1457,Erc,Rya,M,Timothyy
1427,,1423,Bonne,Roberson,F,Mar
1428,,2327,Dors,Fowller,F,Laawrence
1429,,2118,Marttin,Matthewss,M,Haold
1430,,1016,Caros,Coox,M,Howward
1431,,826,Anie,Brow,F,Steveen
1432,,1260,Cnthia,Hanssen,F,Robertt
1433,,2955,Jud,Lopeez,F,ose
1434,,2155,Jan,Campbbell,M,Rogerr
1435,,362,Denniis,Thommas,M,Phlip
1436,,2483,Sea,Fernandeez,M,Rlph
1437,,582,Eugenne,Rmirez,M,Waayne
1438,,2825,Saah,Hut,F,Marttin
1439,,2666,Clarennce,Morrs,M,Geeorge
1440,,565,ynthia,Benett,F,Crraig
1441,,7,Jacqueliine,Sttone,F,Keithh
1442,,2696,Frrank,Bake,M,Georg
1443,,520,Angla,Boyyd,F,Phillipp
1444,,1070,Doroty,Welcch,F,Kevi
1445,,1672,Michell,Moales,F,Royy
1446,,1764,Lorii,tevens,F,Robeert
1447,,2025,Albertt,Rce,M,Jseph
1448,,1999,Johhnny,Lwrence,M,Geeorge
1449,,1885,Milldred,Gara,F,Earll
1450,,2270,Grgory,CCarter,M,Johny
1451,,1592,Deboraah,Berrry,F,Davi
1452,,1045,Shirle,Halll,F,JJames
1453,,1455,ndrew,YYoung,M,Brandonn
1454,,1301,Dois,Morrris,F,Tod
1455,,1967,Jan,immons,F,Branndon
1456,,102,Lis,utler,F,Arthr
1457,,1876,Deise,CCox,F,Hooward
1458,,440,Marta,Stannley,F,Bbby
1459,,2378,Davidd,Eddwards,M,JJonathan
1460,,1786,HHelen,Myyers,F,Michhael
1461,,773,Bbby,Ros,M,Douuglas
1462,,1263,Bruuce,Knnight,M,Stevve
1463,,1443,Diiane,Bennnett,F,WWilliam
1464,,2239,Christie,Russsell,F,eremy
1465,,2300,Jaice,Morgn,F,Loouis
1466,,2470,Saah,Huter,F,Shawnn
1467,,1320,Meliissa,Brdley,F,Erc
1468,,2178,Timthy,Hlmes,M,eorge
1469,,762,renda,Tuccker,F,Larr
1470,,676,Antono,Snyer,M,Randyy
1471,,494,Sussan,Coopr,F,Ruussell
1472,,51,Mlissa,Waalker,F,Rlph
1473,,1803,Rusell,Collns,M,Carls
1474,,1801,Jan,Orrtiz,F,Grregory
1475,,1385,CCatherine,Nelsonn,F,Raymod
1476,,80,Thmas,Fuler,M,Waltr
1477,,339,Stteve,Fishher,M,CClarence
1478,,2009,Niccholas,Muurphy,M,Danil
1479,,1407,Ashly,Kinng,F,Samueel
1480,,1762,Juddith,AAlvarez,F,Aaroon
1481,,881,Ryyan,Keennedy,M,Chhristopher
1482,,1795,Davidd,awson,M,Anrew
1483,,2045,Phylis,Ruussell,F,Toddd
1484,,2892,Jeffreey,RRobertson,M,Benjain
1485,,66,Rchard,Millr,M,Kennet
1486,,1505,hillip,BBishop,M,Jereemy
1487,,1811,Wiillie,Stewar,M,Donaldd
1488,,2663,Raph,MMurphy,M,Howrd
1489,,2829,Liinda,Daviss,F,Donaald
1490,,1063,BBrandon,Flors,M,Eugenne
1491,,1645,Toddd,Foowler,M,Euugene
1492,,760,AAdam,Armstrog,M,eith
1493,,556,Juli,acobs,F,SStephen
1494,,2649,Jennife,Fuler,F,Patrickk
1495,,2285,Antonioo,Pattterson,M,Jeesse
1496,,2067,Taammy,WWhite,F,Keneth
1497,,1015,Kathleenn,Castilo,F,Fran
1498,,2253,mily,Red,F,TThomas
1499,,2365,Kimbrly,PPrice,F,Craiig
1500,,1972,Christtopher,Sandeers,M,Vicctor
1501,,1113,Patriccia,Hoolmes,F,Josua
1502,,1524,Jacquelinee,Moreo,F,LLouis
1503,,2524,eather,uller,F,Antono
1504,,1640,Suusan,Haamilton,F,Howaard
1505,,315,Steen,onzalez,M,Crlos
1506,,2943,Caolyn,Moraales,F,Carence
1507,,1610,Marttha,Mcoy,F,Waltr
1508,,2619,Margarett,Wtkins,F,Tery
1509,,2410,Hennry,Keennedy,M,Denis
1510,,198,Ernestt,Evan,M,RRichard
1511,,259,Virgiinia,WWells,F,Matthw
1512,,1426,Caarl,Wheeer,M,Brue
1513,,2371,eresa,Fiels,F,Joe
1514,,2659,Terrry,Litle,M,Jonatan
1515,,1268,Nanncy,PPorter,F,Brin
1516,,1208,Joa,Prry,F,Kein
1517,,431,Jacqueliine,RRomero,F,Philip
1518,,2394,Norrma,Mooore,F,Rymond
1519,,2417,Kathlen,Ry,F,Paull
1520,,1441,An,Welchh,F,evin
1521,,867,Bonie,Petes,F,Marttin
1522,,2426,Water,Klly,M,Chrs
1523,,226,Lary,Feguson,M,aymond
1524,,60,Jrry,Le,M,Caarl
1525,,1752,Steephanie,Wheler,F,Geore
1526,,1748,ack,Johnnson,M,Caros
1527,,2630,Benjaamin,udson,M,Daid
1528,,1041,Timohy,Philips,M,Andreww
1529,,1608,Phhilip,Campbel,M,Paaul
1530,,2861,Bruuce,Paayne,M,Benjain
1531,,2053,Waanda,Garciaa,F,Davi
1532,,1555,Sarahh,Dy,F,Petr
1533,,911,SSamuel,Weeaver,M,HHoward
1534,,2787,ngela,Fuler,F,Daviid
1535,,262,Jud,WWoods,F,Jonathaan
1536,,2207,Thoma,Litttle,M,aron
1537,,1451,TTammy,Prce,F,Riichard
1538,,1323,Stephaie,Hartt,F,Martinn
1539,,510,Jennnifer,ing,F,Richhard
1540,,1036,Rand,Moorris,M,Gry
1541,,602,Roge,Watkkins,M,Calos
1542,,211,Beverrly,Jordn,F,Howarrd
1543,,381,Rihard,Clarrk,M,rank
1544,,1256,BBarbara,Colllins,F,Harolld
1545,,1013,Jonahan,Morno,M,Rger
1546,,2359,Angea,Murry,F,Stven
1547,,2962,Egene,Hansenn,M,Josha
1548,,1281,Mariaa,Florees,F,Arthurr
1549,,448,Lia,Foter,F,larence
1550,,380,Roobin,Craford,F,Thhomas
1551,,2249,Melisssa,Giffin,F,Jerrry
1552,,2894,Laaura,ullivan,F,Waynee
1553,,1236,Amnda,Hawwkins,F,Carloos
1554,,2179,CCraig,Williiams,M,Robbert
1555,,818,Glori,Peterrson,F,Brce
1556,,1398,Jud,Mccooy,F,Jmmy
1557,,2842,oyce,Olive,F,Antono
1558,,1789,Geald,Wech,M,Egene
1559,,968,Lillan,Coo,F,Gar
1560,,461,Erneest,Reyess,M,Samuell
1561,,1991,Aaro,Bryat,M,andy
1562,,161,Terryy,Ramiez,M,Edwrd
1563,,2158,Pattrick,Bannks,M,Crag
1564,,745,Lida,Martiinez,F,CClarence
1565,,938,RRoy,Fernandeez,M,PPatrick
1566,,2536,Ane,Amstrong,F,Jeemy
1567,,1850,ruce,Collinss,M,Albertt
1568,,1710,Rachhel,Cambell,F,Mathew
1569,,410,Danie,Anderon,M,Carles
1570,,2741,Ashle,Porer,F,Richaard
1571,,621,Mare,Da,F,Enest
1572,,2258,Dera,Snydeer,F,FFrank
1573,,1586,Ann,Sandeers,F,Car
1574,,31,Deebra,Brownn,F,EEdward
1575,,2243,Louiise,Daviss,F,EEugene
1576,,250,Jeremmy,Hawkinns,M,dam
1577,,2325,SSean,Wheeer,M,Dennnis
1578,,2024,Maarie,Mooree,F,Toodd
1579,,1904,Christophe,Jrdan,M,hilip
1580,,2047,Shrley,Snydder,F,Brrian
1581,,2788,Chery,Morrris,F,Louiss
1582,,902,Marha,Milller,F,Royy
1583,,218,Scottt,RRiley,M,EErnest
1584,,2978,Jessic,Morison,F,Donaldd
1585,,2151,Baarbara,Foox,F,Loui
1586,,2906,aymond,Johson,M,Ncholas
1587,,1714,Robinn,Greenee,F,Clarencee
1588,,2969,Dina,Walkker,F,Eal
1589,,929,Suan,Eliott,F,Dvid
1590,,1881,Caroln,Maartin,F,LLouis
1591,,1223,Marggaret,Gutierrrez,F,Sauel
1592,,2002,ammy,Burto,F,Danie
1593,,1091,Patrica,Hughe,F,dam
1594,,2069,Raymnd,Reynoldss,M,Euugene
1595,,378,Terea,Tcker,F,Grald
1596,,2092,lice,ells,F,Philllip
1597,,2888,arry,arson,M,Lawrrence
1598,,714,Shirleyy,Ferandez,F,Randyy
1599,,489,Grald,Alllen,M,Doouglas
1600,,2016,Sandr,Matthewws,F,SScott
1601,,751,loria,Grat,F,Scoott
1602,,1059,Jery,Adaams,M,Samue
1603,,2748,Eugeene,Harrisn,M,RRyan
1604,,1744,shley,Nlson,F,Brandoon
1605,,2080,Jimmyy,Sha,M,Robeert
1606,,1336,Karn,Reynoldss,F,DDouglas
1607,,1970,Cynnthia,SScott,F,Peer
1608,,908,Kennneth,urke,M,arry
1609,,2830,Jeann,Moorgan,F,Rand
1610,,2634,Jannice,Stonne,F,Carence
1611,,1625,Kareen,Hanssen,F,CCarl
1612,,514,TTammy,Elliottt,F,Eaarl
1613,,2916,Phllis,Sanhez,F,Mihael
1614,,2648,Cal,Gibsoon,M,Alber
1615,,1621,Kathleenn,Mathews,F,Stteven
1616,,1599,Seann,Alxander,M,HHarry
1617,,1784,Matthe,Coole,M,Denni
1618,,2194,Jonnathan,GGarcia,M,Alann
1619,,1494,Beeverly,Watkiins,F,Chrris
1620,,457,Ana,Stewaart,F,Rallph
1621,,278,RRaymond,RRyan,M,Harld
1622,,2093,Jenifer,Muurphy,F,Matthhew
1623,,2107,Dougla,Sullivvan,M,Williee
1624,,2223,Kevn,Torress,M,Jos
1625,,2825,Sarh,Hnt,F,Marti
1626,,694,Antthony,Grifin,M,Atonio
1627,,1264,Alaan,Pattersoon,M,Waye
1628,,1872,uan,KKnight,M,Willam
1629,,2282,Alberrt,Masson,M,Joe
1630,,598,Deeborah,CChavez,F,Eriic
1631,,1736,Mildrred,Harrper,F,Antono
1632,,573,Charrles,Greenne,M,KKeith
1633,,2541,Amaanda,Mcccoy,F,Jimmyy
1634,,1058,Hether,Carpentr,F,DDaniel
1635,,2881,Teesa,Harriis,F,Geerald
1636,,946,Amandda,WWagner,F,Trry
1637,,238,Clarencee,Wagneer,M,Timohy
1638,,672,Russelll,Rvera,M,Phillipp
1639,,1428,Lisaa,Riera,F,Fank
1640,,1584,Freed,Foste,M,Terr
1641,,1567,ois,Lawrencee,F,Terrry
1642,,1462,Ralp,Bihop,M,Brandoon
1643,,990,Arhur,Oens,M,Frankk
1644,,1688,odd,Orti,M,Frankk
1645,,2784,Raaymond,Gmez,M,Dougla
1646,,1614,Dnnis,Burtton,M,PPatrick
1647,,485,Kimbery,Hut,F,Aarn
1648,,2298,immy,Youn,M,Thoms
1649,,1525,Louis,Holes,F,Marin
1650,,1739,Vrginia,Adaams,F,Antoonio
1651,,2931,Phiilip,Eliott,M,Peteer
1652,,1132,Antoonio,Andeerson,M,Joshu
1653,,1727,Jon,Greenee,F,Freed
1654,,2254,Amnda,Romer,F,Jo
1655,,550,Jant,HHarvey,F,Micael
1656,,2786,Joyc,Petes,F,Peer
1657,,2434,lan,iley,M,Jan
1658,,435,Thresa,Carrolll,F,Randdy
1659,,1384,Rchard,Eliott,M,Jeffry
1660,,1305,Carrl,Wiilson,M,Jimy
1661,,2941,Wlter,HHolmes,M,Chrles
1662,,2257,Mihael,reen,M,Ralphh
1663,,2443,Matin,Foser,M,RRandy
1664,,2773,HHarold,Coo,M,Tdd
1665,,407,Hward,Haper,M,enjamin
1666,,2145,Jck,eyer,M,Brando
1667,,1082,DDennis,Murraay,M,HHarry
1668,,1732,iana,Youngg,F,Donld
1669,,240,Nancyy,Murhy,F,Haold
1670,,2686,Kathryyn,Hernanddez,F,Anthhony
1671,,2957,SSteve,Robert,M,Ncholas
1672,,678,Mailyn,Powelll,F,Chrisopher
1673,,126,Teresa,Holme,F,Antoniio
1674,,2352,Adamm,Kellley,M,Euggene
1675,,2922,Donaald,Shw,M,BBrandon
1676,,2163,Kellly,Robets,F,Philllip
1677,,2495,Jaack,rown,M,Chhris
1678,,282,Josee,Pyne,M,Carloss
1679,,2353,Victr,Hoolmes,M,Eddward
1680,,1413,oyce,eters,F,Andew
1681,,2578,Paul,Elis,F,Anthoy
1682,,1288,Tiimothy,Trres,M,Euggene
1683,,2482,Jessicaa,Roose,F,Benjamn
1684,,738,Bobbby,MMendoza,M,Claarence
1685,,2515,AAlice,Hugghes,F,Josua
1686,,1860,Margarett,Morri,F,Chis
1687,,943,Daavid,Hanen,M,Larr
1688,,537,Laarry,Morrris,M,Pul
1689,,807,Gegory,Nelon,M,rthur
1690,,1399,Chritine,LLane,F,Davi
1691,,1348,ebecca,Waagner,F,Albeert
1692,,2305,Benjaamin,Brry,M,Jimy
1693,,1123,Iene,Roers,F,Maatthew
1694,,615,Lor,Myyers,F,Williamm
1695,,2272,JJeffrey,Reeed,M,AAdam
1696,,1041,Timoty,Phllips,M,Andrrew
1697,,2404,Hlen,Harri,F,Parick
1698,,2319,Caroyn,Hwell,F,eorge
1699,,2782,Lindda,Mcccoy,F,Keevin
1700,,2294,Ronalld,Robertss,M,Shan
1701,,1983,Boobby,Garccia,M,ruce
1702,,746,Roer,Montgomeryy,M,Bobbyy
1703,,1810,CClarence,Murrray,M,Aron
1704,,2605,Joye,Staanley,F,Jerryy
1705,,1473,homas,Stonee,M,Jery
1706,,676,Atonio,SSnyder,M,Raandy
1707,,1336,Karn,Reynols,F,Duglas
1708,,480,Jess,Butlr,M,Justi
1709,,482,Sra,Hmilton,F,Raymon
1710,,1332,Amandda,Whte,F,Davidd
1711,,2209,Evelynn,Saw,F,Harrry
1712,,1507,Ralp,Berrry,M,Ruussell
1713,,2899,Deorah,Eliott,F,BBrian
1714,,2123,AAmy,Portr,F,Billly
1715,,1135,Phylliss,Pattterson,F,Danieel
1716,,2415,Lary,Petes,M,illy
1717,,2738,Jessee,Ros,M,Jessse
1718,,737,Barbra,Burrke,F,Lawrnce
1719,,1025,Jen,Dy,F,oger
1720,,2113,Joce,Miiller,F,Lary
1721,,1005,AAmy,Keelly,F,Bobbby
1722,,1349,Doulas,arris,M,Jasoon
1723,,2885,Elizabth,Mille,F,Jua
1724,,920,Lary,Vasquz,M,Jeerry
1725,,2743,Lawrece,Fx,M,Adaam
1726,,808,Lida,Bron,F,Johhnny
1727,,1583,Dera,Petrs,F,Antony
1728,,2497,Beverlyy,ose,F,Jermy
1729,,500,Helenn,Goonzalez,F,Henr
1730,,2781,eith,Myeers,M,Joseh
1731,,521,Evlyn,Danieels,F,Jerem
1732,,388,Roin,Stephenns,F,Dougllas
1733,,1190,Jessia,Stanly,F,Andreww
1734,,2031,Doriis,Nelon,F,Roert
1735,,2541,Aanda,Mcoy,F,Jimy
1736,,1390,Ronaald,CCampbell,M,Boby
1737,,1976,Geeorge,Mitchel,M,JJoe
1738,,785,Eddward,Paye,M,Rooy
1739,,1110,Juulie,Hamiltton,F,Anndrew
1740,,539,Saandra,Bel,F,Clarece
1741,,2642,ulie,PPorter,F,Anthonyy
1742,,1623,JJessica,Hiccks,F,Waltr
1743,,1302,Juddith,Hernndez,F,ussell
1744,,488,Annaa,Hdson,F,Maark
1745,,2979,Jesica,Ryaan,F,JJoe
1746,,2286,Kaen,Robinso,F,Lrry
1747,,1322,Scot,Paterson,M,Jmmy
1748,,56,Ceryl,Gonzals,F,Stephhen
1749,,1992,Anthoy,TThomas,M,Joohn
1750,,2604,Stephe,OOlson,M,Jhn
1751,,2845,JJoe,Carrter,M,Denis
1752,,221,RRussell,Wgner,M,BBenjamin
1753,,1484,Thommas,Hiccks,M,LLouis
1754,,67,Glori,razier,F,TTerry
1755,,1039,Harod,Rya,M,teven
1756,,1411,Jeean,Eliott,F,Danniel
1757,,2314,Rubby,Lwis,F,EEugene
1758,,1614,Denniss,Burtonn,M,Patriick
1759,,2357,Carrl,Rammos,M,Josse
1760,,1363,Lor,Washingtton,F,Dnnis
1761,,1822,Harrold,Wellls,M,Brue
1762,,1343,Thoms,Wiillis,M,Rihard
1763,,984,Chheryl,Hudsson,F,HHarold
1764,,1516,Steeven,Freeeman,M,Wyne
1765,,2441,Donnna,Geeorge,F,Richad
1766,,2020,Jac,Peteerson,M,Beenjamin
1767,,623,Barara,Powelll,F,Marin
1768,,2222,AAnnie,HHudson,F,Peeter
1769,,1979,ack,Hward,M,Stphen
1770,,105,Nicholass,Myrs,M,Mathew
1771,,2919,Barrbara,Wheelr,F,Sammuel
1772,,2382,Antoio,ray,M,HHarry
1773,,1416,oe,Palme,M,LLarry
1774,,1878,Cynthiaa,Hut,F,Joeph
1775,,1360,Samuuel,Willlis,M,Ry
1776,,2478,Pau,Haanson,M,ary
1777,,1551,Sndra,Mrrison,F,Loui
1778,,2406,Mar,Petersson,M,Stteven
1779,,2779,Tia,Rayy,F,Dougas
1780,,2570,Rebeccca,Harriis,F,Jeerry
1781,,2646,Mrtha,SSimmons,F,Chrisstopher
1782,,960,Jeremmy,ills,M,Larr
1783,,1891,Dennnis,Hcks,M,Jmes
1784,,1508,Arthu,Hamiltonn,M,Boby
1785,,2193,Billly,owell,M,Timohy
1786,,1371,Mari,More,F,Jan
1787,,2366,Phiilip,Dunnn,M,Alberrt
1788,,527,Jan,RRoberts,F,Joee
1789,,842,Sarh,Bel,F,Joshuua
1790,,669,Robiin,Mitchhell,F,Jerey
1791,,775,LLori,Hut,F,Geoge
1792,,811,Alberrt,Buutler,M,Crag
1793,,961,Doonna,Gibon,F,Haold
1794,,1551,Sanddra,Morrisoon,F,ouis
1795,,1753,Rutth,Hrris,F,Chrris
1796,,1596,Ssan,Wods,F,Alann
1797,,1640,SSusan,HHamilton,F,Hward
1798,,40,Dors,Woodd,F,Waynne
1799,,1104,Judth,Garret,F,Jooe
1800,,2291,Janic,Wheeller,F,Rndy
1801,,1292,Pauul,Bowmman,M,Geralld
1802,,1474,Virginnia,Alle,F,Keitth
1803,,722,Jen,Richarrds,F,Raymon
1804,,309,Richad,eyer,M,Atonio
1805,,1195,Tna,Casttillo,F,Mattthew
1806,,2190,KKaren,Myer,F,Richrd
1807,,829,Shirey,lvarez,F,Jonathaan
1808,,2359,Angelaa,Muurray,F,teven
1809,,2453,Michaeel,Graaham,M,Ralpph
1810,,2851,Donnald,Grahamm,M,aniel
1811,,1389,Heathe,Gry,F,Rany
1812,,218,Sott,Rley,M,Enest
1813,,1032,iana,Turnerr,F,Jimy
1814,,2362,Jan,Campbel,F,Allbert
1815,,2358,Mildrred,Arnld,F,Aaro
1816,,1340,Doonald,MMeyer,M,Georrge
1817,,1274,Jula,Morrson,F,Joseeph
1818,,2020,JJack,Peerson,M,Benjamiin
1819,,2195,RRuth,Boowman,F,Waltr
1820,,1355,Bettty,Thompon,F,Earrl
1821,,1712,Theres,Loopez,F,Doulas
1822,,900,Ryn,Greenn,M,Viictor
1823,,2176,Pamelaa,Gordo,F,Josep
1824,,1739,Viirginia,Adaams,F,Antono
1825,,2875,Barara,Hudon,F,Wlliam
1826,,1725,Heen,Dnn,F,Rooger
1827,,963,Chriss,Rogeers,M,Richardd
1828,,2643,Rany,Myerss,M,VVictor
1829,,2376,Mattheew,Patterso,M,Joose
1830,,1533,Raymonnd,Tucke,M,ouglas
1831,,1235,Saraah,LLee,F,Tiothy
1832,,1273,Deniise,Marsshall,F,Jonatthan
1833,,76,Sharn,Oweens,F,Jacck
1834,,2363,Joeph,Shmidt,M,Jhn
1835,,1580,ndrew,Cammpbell,M,Erric
1836,,1465,Sctt,Grnt,M,WWillie
1837,,1783,Klly,Marttinez,F,Stev
1838,,2563,Joyyce,Nicholls,F,Erl
1839,,2872,Richhard,DDixon,M,Ralh
1840,,62,Stepen,Simmonss,M,Lawreence
1841,,1564,JJason,Log,M,Wayyne
1842,,2683,Jane,Wlls,F,Jaso
1843,,135,Chriistina,Kelle,F,BBruce
1844,,491,Frankk,Kennedyy,M,Jooe
1845,,888,hilip,Colllins,M,Benjaminn
1846,,2315,Sussan,Sancez,F,Daniiel
1847,,1597,arlos,Roodriguez,M,HHarold
1848,,1194,Briann,Rdriguez,M,JJoseph
1849,,2219,Danieel,Greeene,M,Shaawn
1850,,1740,Geerald,Colllins,M,Georg
1851,,1829,Knneth,AAdams,M,Frnk
1852,,1488,Eugenne,Larsn,M,Keit
1853,,2737,Steen,eorge,M,eremy
1854,,406,Loouise,Armstong,F,Adamm
1855,,790,Ahley,Sms,F,ruce
1856,,1687,Diiane,Castllo,F,atrick
1857,,823,Ralh,Murrray,M,yan
1858,,2282,Alber,Masoon,M,Josee
1859,,1991,Aarn,BBryant,M,andy
1860,,129,nna,Hawkis,F,Raymoond
1861,,2689,Wandaa,Jnes,F,BBenjamin
1862,,2575,Norrma,Castilo,F,Dougas
1863,,293,Seven,JJames,M,Fraank
1864,,424,Raymmond,Ryn,M,eter
1865,,2862,Emilly,Myer,F,Stve
1866,,51,Melisssa,Waalker,F,RRalph
1867,,386,Benjaamin,Scottt,M,Victoor
1868,,2032,Lri,Dais,F,Brrandon
1869,,1819,Elizabth,Woodds,F,teven
1870,,2124,ichael,Hunterr,M,Rya
1871,,541,Nichoas,Hawkns,M,San
1872,,210,Jessse,Ewards,M,FFrank
1873,,2839,Christtopher,Johnsonn,M,Frrank
1874,,1657,Joycce,Sephens,F,RRoy
1875,,2771,Josephh,Owen,M,Gorge
1876,,1540,Cynthhia,GGray,F,Dvid
1877,,2113,Joyyce,Millr,F,Lary
1878,,321,Meliissa,Kellly,F,Jerr
1879,,1769,PPaul,Hansenn,M,Jffrey
1880,,918,Boby,Michell,M,Jery
1881,,10,Seaan,Palmr,M,Athur
1882,,251,Nicol,Foter,F,Martinn
1883,,135,Chrisstina,elley,F,Brce
1884,,2569,Katherin,Sanderrs,F,Patick
1885,,647,elen,Hnt,F,Harryy
1886,,2651,Ashly,Mrray,F,Kennet
